#prior_probability=0.1																	
feature_id	bayes_factor	posterior_probability	alpha0	alpha1	eta1_0	mu_TH1_MCF7.gene	mu_TH2_MCF7.gene	mu_TH3_MCF7.gene	mu_TD1_MCF7.gene	mu_TD2_MCF7.gene	mu_TD3_MCF7.gene		sd_TH1_MCF7.gene	sd_TH2_MCF7.gene	sd_TD1_MCF7.gene	sd_TD2_MCF7.gene	sd_TD3_MCF7.gene
PB2015.12632	0.73043	0.0750666	-3.91095	-3.93674	0.456561	-5.15039	-2.96818	-15.3223	-3.8212	-5.36573	-15.4157	1.2197	0.415925	9.72832	0.6259	1.15051	10.0633
PB2015.12633	0.768578	0.0786786	-3.80371	-3.85845	0.561359	-3.29937	-14.849	-3.45236	-4.39851	-4.50335	-4.38158	0.757456	10.4905	0.780569	1.23748	1.20666	1.21463
PB2015.12634	0.563605	0.0589323	-4.0455	-4.03387	0.0478227	-14.7026	-3.79142	-14.5919	-3.89189	-3.97038	-4.71929	9.92203	0.784126	9.81465	0.81817	0.771145	1.1541
PB2015.12635	0.224848	0.0243742	-0.769927	-0.780885	-0.166161	-0.753589	-0.851774	-1.02526	-0.829918	-0.664246	-0.593163	0.214839	0.205742	0.23075	0.19929	0.180207	0.179657
PB2015.12636	0.147061	0.0160774	0.356265	0.357963	0.036063	0.301934	0.3471	0.465757	0.208972	0.165858	0.625703	0.113764	0.119993	0.100323	0.111133	0.110558	0.0945684
PB2015.12637	0.431425	0.0457434	-1.74605	-1.75714	0.221958	-1.20263	-2.52395	-1.61873	-1.23202	-2.54678	-2.63867	0.391118	0.788142	0.402043	0.385851	0.764795	0.756724
PB2015.12638	0.618248	0.0642787	1.10422	1.10405	-0.259875	0.881449	0.94139	1.07359	1.15836	1.29992	1.25267	0.0834781	0.0841938	0.0706092	0.0719354	0.0600133	0.0668481
PB2015.12639	0.312085	0.033514	2.18623	2.18597	-0.160728	2.00864	2.13357	2.16909	2.24695	2.29489	2.26066	0.0404922	0.037553	0.0348512	0.0337729	0.0316952	0.0335677
PB2015.1264	0.281061	0.0302832	-0.241676	-0.253668	-0.219422	-0.687385	-0.17766	-0.320889	-0.0393078	-0.150854	-0.219873	0.246622	0.189108	0.185865	0.159067	0.166342	0.182923
PB2015.12640	0.0724947	0.0079906	2.36832	2.36735	0.0508436	2.4145	2.40491	2.36707	2.39465	2.27221	2.36311	0.0431119	0.0441457	0.0407575	0.0406194	0.0416929	0.0416961
PB2015.12641	0.254054	0.0274533	2.81884	2.8205	-0.148306	2.65286	2.74991	2.82694	2.85949	2.911	2.92269	0.0313904	0.0299069	0.0266141	0.026414	0.0243546	0.0256336
PB2015.12642	0.0792687	0.00873074	1.71222	1.70998	-0.0620397	1.66757	1.67364	1.69789	1.70558	1.77554	1.74057	0.0418005	0.0423548	0.039986	0.0397107	0.0355915	0.0390711
PB2015.12643	0.379189	0.0404288	4.4605	4.461	-0.155286	4.39589	4.4005	4.3496	4.5575	4.59929	4.46696	0.0170323	0.0171814	0.0159487	0.0138071	0.0133058	0.014439
PB2015.12644	0.757949	0.077675	-3.99868	-4.14769	0.469798	-4.45435	-3.58224	-3.73687	-4.60982	-14.3778	-14.3469	1.17586	0.780077	0.843093	1.17601	10.0657	9.69215
PB2015.12645	0.0776563	0.00855466	3.03918	3.03952	0.00873709	2.93983	3.03786	3.1456	2.95944	3.01797	3.13579	0.0353427	0.035183	0.0299554	0.033766	0.0321053	0.0310347
PB2015.12646	0.058281	0.00643401	4.01738	4.01827	-0.035279	3.9731	3.99038	4.03402	3.99791	3.99604	4.11686	0.0298486	0.0294973	0.0324774	0.0278738	0.0265119	0.0286887
PB2015.12647	0.0405243	0.00448252	2.74537	2.74454	-0.0285022	2.72108	2.73409	2.7391	2.72474	2.77621	2.77736	0.0294447	0.0296857	0.0265449	0.0283879	0.0262653	0.029151
PB2015.12648	0.191967	0.0208842	2.61544	2.61561	-0.116118	2.56325	2.56373	2.54613	2.76159	2.66195	2.60396	0.025552	0.0248671	0.0234745	0.0220742	0.0221375	0.0234391
PB2015.12649	0.763308	0.0781813	-4.22025	-4.29142	-0.327056	-14.4435	-14.1636	-4.54586	-14.6694	-4.59478	-3.64864	9.75934	9.5348	1.17956	10.0097	1.12668	0.7498
PB2015.1265	0.137391	0.0150361	0.836942	0.832875	-0.109364	0.848248	0.625884	0.860262	0.965781	0.789391	0.916793	0.0565262	0.0640025	0.0545666	0.0510644	0.0543577	0.054448
PB2015.12650	0.207854	0.0225736	1.03519	1.03033	-0.147587	0.846424	0.914352	1.09468	1.12957	1.09136	1.10746	0.060302	0.0590072	0.0496374	0.049933	0.0486981	0.0504708
PB2015.12651	0.196276	0.021343	0.964033	0.966647	-0.0547376	1.16662	1.01748	0.628178	1.26167	1.04088	0.689743	0.0496665	0.0542244	0.0616692	0.044489	0.0490136	0.0620124
PB2015.12652	0.295326	0.0317714	0.357466	0.354669	-0.222433	0.353323	0.0595841	0.290883	0.395736	0.550132	0.461808	0.0872548	0.100856	0.087262	0.0829607	0.0717389	0.0813191
PB2015.12653	0.134792	0.0147559	1.94038	1.9406	-0.102213	1.73529	1.88827	2.03801	1.96801	1.96989	2.04604	0.0443665	0.0403748	0.0348948	0.0360678	0.0338318	0.0357208
PB2015.12654	0.0525647	0.0058066	2.95258	2.95372	-0.00952971	3.04451	2.90968	2.88723	2.93315	2.98761	2.95213	0.0362334	0.0398975	0.0405218	0.0379205	0.0351804	0.0389587
PB2015.12655	0.338057	0.036202	8.33744	8.33716	0.174977	8.40167	8.43249	8.44596	8.36844	8.16739	8.21243	0.00551014	0.00545428	0.00505431	0.00537664	0.00568294	0.00571406
PB2015.12656	0.0921045	0.0101302	1.88007	1.88078	-0.0725588	1.79845	1.8047	1.92294	1.895	1.88486	1.97102	0.0369059	0.0379404	0.0322073	0.0336308	0.0334922	0.0319506
PB2015.12657	0.0925855	0.0101825	2.71232	2.71268	-0.0757965	2.71684	2.69301	2.61819	2.73479	2.72307	2.7906	0.0459351	0.0460262	0.0459272	0.0452913	0.0428462	0.0450697
PB2015.12658	0.478966	0.0505294	2.5576	2.55508	-0.163582	2.41425	2.46084	2.5381	2.61679	2.65051	2.65099	0.0352588	0.0331295	0.0300558	0.0298333	0.0299376	0.0301251
PB2015.12659	0.130568	0.0143	1.61846	1.61656	-0.0863882	1.6491	1.5641	1.50866	1.83994	1.53082	1.61769	0.0730563	0.0698144	0.0660268	0.0582072	0.0647537	0.0619283
PB2015.1266	0.165995	0.0181099	0.408489	0.407034	-0.0883473	0.200788	0.577417	0.294959	0.383806	0.692049	0.287297	0.0977902	0.0847123	0.0860279	0.0847617	0.0685741	0.0909467
PB2015.12660	0.179012	0.0195023	-1.23619	-1.24027	-0.0227724	-1.48566	-1.08943	-1.20995	-1.03922	-1.50711	-1.15874	0.250278	0.209328	0.209921	0.22133	0.239172	0.203702
PB2015.12661	0.148564	0.0162391	0.448831	0.448274	-0.0922034	0.428178	0.3233	0.448769	0.364864	0.405644	0.695897	0.164837	0.174568	0.152291	0.168848	0.155272	0.14662
PB2015.12662	0.287451	0.0309505	0.475615	0.477596	0.186022	0.508334	0.564343	0.64609	0.274129	0.402052	0.452227	0.0982849	0.0940484	0.0854848	0.101758	0.0926395	0.0968715
PB2015.12663	0.806141	0.0822078	-3.26369	-3.2656	0.0197214	-12.8122	-2.95374	-13.1954	-13.0705	-12.7124	-3.02908	9.37835	1.13591	10.1208	10.3381	9.42921	1.17102
PB2015.12664	0.459437	0.0485692	3.36127	3.35979	-0.177066	3.33037	3.22622	3.24999	3.45594	3.42603	3.46681	0.0509626	0.055648	0.0508142	0.0452565	0.0448512	0.0469567
PB2015.12665	0.110014	0.0120762	4.06322	4.0618	-0.0747868	3.98815	4.0501	4.03166	4.0416	4.13187	4.12864	0.0196911	0.0199815	0.0179726	0.0179515	0.0165009	0.0180667
PB2015.12666	0.123918	0.0135817	2.19695	2.19477	-0.0964686	2.03419	2.14194	2.25863	2.1838	2.23009	2.32486	0.0489927	0.0469277	0.0399855	0.0411749	0.039922	0.0400798
PB2015.12667	0.105689	0.0116069	1.34202	1.33893	-0.0213245	1.20647	1.31337	1.46616	1.24135	1.3324	1.48604	0.0776859	0.0772546	0.0647194	0.0747645	0.0655471	0.0669703
PB2015.12668	0.440327	0.0466432	4.73705	4.73678	-0.1574	4.7252	4.65122	4.60205	4.80207	4.80206	4.84749	0.0182918	0.0162483	0.0176859	0.0136766	0.0150266	0.015678
PB2015.12669	0.231286	0.0250546	0.456302	0.456177	-0.178596	0.266038	0.384255	0.436817	0.434901	0.497236	0.711964	0.0837934	0.0799656	0.071802	0.0711341	0.0670287	0.0629724
PB2015.1267	0.22788	0.0246947	2.16895	2.16845	-0.165471	1.99546	2.14544	2.10887	2.1717	2.23012	2.36074	0.0543156	0.0489626	0.0464753	0.0465823	0.044149	0.0428728
PB2015.12670	0.142169	0.0155509	0.971315	0.969662	-0.0979873	0.950929	0.965787	0.837663	1.18669	1.00143	0.867755	0.0920488	0.0852302	0.0877632	0.0738304	0.0782573	0.0878982
PB2015.12671	0.0818919	0.00901705	3.07357	3.07128	-0.0630096	2.97069	3.07683	3.07148	3.0452	3.11434	3.15526	0.0191565	0.0181175	0.0189839	0.0181133	0.0167971	0.0231977
PB2015.12672	0.384908	0.0410135	3.05126	3.05038	-0.125145	2.98044	2.96913	3.01395	3.08085	3.1235	3.13805	0.0301806	0.0313259	0.027406	0.0269752	0.0269734	0.0275034
PB2015.12673	0.174739	0.0190457	0.765683	0.765499	-0.124428	0.550199	0.76004	0.778667	0.651892	0.832267	1.01031	0.0898501	0.0821582	0.0743504	0.0808261	0.0712536	0.0700957
PB2015.12674	0.222157	0.0240895	0.252828	0.251929	-0.162217	-0.113636	0.269231	0.301454	0.189923	0.25823	0.553716	0.149516	0.125717	0.114351	0.117624	0.117119	0.0998839
PB2015.12675	0.338221	0.036219	3.10533	3.10614	-0.180932	2.9195	3.01474	3.11249	3.18449	3.17273	3.23852	0.0230315	0.0216528	0.0195897	0.0192894	0.0190707	0.0183979
PB2015.12676	0.982265	0.098401	-8.03772	-8.01023	0.0037884	-13.3132	-12.777	-13.1043	-13.4454	-13.1223	-13.6084	9.60704	9.29355	9.98181	9.83663	9.53332	10.6871
PB2015.12677	0.148556	0.0162382	3.59259	3.59304	-0.109919	3.53254	3.51088	3.5695	3.64011	3.56874	3.74123	0.0258871	0.0239469	0.0229051	0.0226035	0.0218812	0.0206337
PB2015.12678	0.138046	0.0151067	1.85681	1.85427	-0.097979	1.8617	1.78079	1.77986	2.02099	1.90285	1.79958	0.0383797	0.0390158	0.0398098	0.0346434	0.0357002	0.0384283
PB2015.12679	0.0993699	0.0109205	2.16209	2.16134	0.0760668	2.2195	2.23404	2.14558	2.17194	2.07001	2.12821	0.0299475	0.0291729	0.0295399	0.0286713	0.0290521	0.0282513
PB2015.1268	0.155676	0.0170032	2.02138	2.02209	-0.105244	1.78191	2.13301	1.97708	1.9947	2.1423	2.09818	0.0415643	0.0339658	0.0361674	0.0355759	0.0321078	0.0332759
PB2015.12680	0.200424	0.0217842	2.08861	2.08472	-0.137231	1.79506	2.22298	1.99821	2.19623	2.40309	1.89782	0.0975097	0.0787446	0.0807593	0.0748732	0.06567	0.0909114
PB2015.12681	0.268686	0.0289885	3.17184	3.17079	-0.112832	3.0783	3.14085	3.11999	3.18741	3.24051	3.25792	0.0281984	0.0274912	0.0251909	0.0243135	0.0236037	0.0243869
PB2015.12682	0.169759	0.0185129	0.774589	0.774715	0.116039	0.699479	0.916326	0.880198	0.612123	0.947785	0.563121	0.123716	0.109215	0.107309	0.123731	0.096647	0.124947
PB2015.12683	0.0680441	0.00750373	4.19208	4.19175	0.0524763	4.21352	4.23826	4.20727	4.2051	4.15574	4.13542	0.0284124	0.0283951	0.0268122	0.0264461	0.0259041	0.0287549
PB2015.12684	0.689171	0.0711279	-3.92769	-3.95428	0.396598	-3.32375	-14.0895	-14.108	-4.30417	-4.42619	-14.2697	0.770607	9.93964	10.3747	1.18918	1.20014	10.3056
PB2015.12685	0.18103	0.0197179	1.91292	1.91305	-0.134774	1.83076	1.8951	1.80181	2.07129	2.00456	1.87285	0.0371824	0.0354131	0.0349776	0.030424	0.0314326	0.0357844
PB2015.12686	1.01677	0.101507	-4.83788	-5.04566	-0.464896	-13.8219	-14.5982	-13.9266	-14.5818	-4.2264	-14.089	9.84219	10.4117	9.69565	10.3801	1.18583	9.84823
PB2015.12687	0.354823	0.0379294	1.55745	1.5573	-0.154208	1.50478	1.49048	1.44275	1.64103	1.5815	1.67936	0.0379163	0.0370335	0.0357254	0.0328448	0.0322792	0.0328124
PB2015.12688	0.138771	0.0151849	1.43992	1.43849	-0.0687626	1.54364	1.20061	1.45421	1.53258	1.38427	1.51343	0.0745464	0.0878291	0.071977	0.0706636	0.0750305	0.0695194
PB2015.12689	0.614122	0.0638771	-4.42496	-4.44633	-0.172606	-4.62456	-4.63686	-14.9704	-3.86113	-4.87355	-4.74089	1.16383	1.16448	10.0391	0.750298	1.12844	1.15396
PB2015.1269	0.197379	0.0214604	1.73156	1.73039	-0.106842	1.65946	1.67558	1.69307	1.78052	1.80295	1.77533	0.0440739	0.0442082	0.0404114	0.0458126	0.0380535	0.040558
PB2015.12690	0.171948	0.0187471	3.00632	3.00595	-0.0895627	2.98419	2.92926	2.96902	3.00928	3.06159	3.08128	0.0316324	0.0306109	0.0263195	0.0277376	0.023963	0.0253363
PB2015.12691	0.0691465	0.00762436	4.08112	4.07994	-0.0502638	4.03767	4.06606	4.06226	4.0776	4.12831	4.11147	0.023978	0.0234081	0.021117	0.0218131	0.0208107	0.0224326
PB2015.12692	0.083737	0.00921834	1.94282	1.94263	-0.0514312	1.81576	2.02	1.91546	1.87857	2.05281	1.96841	0.0583873	0.0503696	0.0514732	0.0506515	0.0448616	0.0515427
PB2015.12693	0.183747	0.0200078	1.86895	1.86738	-0.125612	1.81991	1.77394	1.8163	2.01577	1.94549	1.83257	0.0523753	0.0550473	0.0478949	0.0423145	0.0468173	0.046799
PB2015.12694	0.323517	0.034699	2.18381	2.18401	-0.196503	2.02536	2.00504	2.21412	2.23831	2.26028	2.35439	0.034437	0.0333071	0.0284104	0.0295197	0.0263771	0.0264505
PB2015.12695	0.311227	0.0334249	2.72177	2.72224	-0.178858	2.57668	2.59014	2.72575	2.81245	2.75646	2.86631	0.0418612	0.0395816	0.0357373	0.0341385	0.0325181	0.033522
PB2015.12696	0.178448	0.019442	2.842	2.84309	-0.120362	2.80049	2.6984	2.83877	2.86699	2.86491	2.98089	0.0382018	0.0427151	0.0370394	0.036161	0.0345298	0.0347626
PB2015.12697	0.215384	0.0233723	-0.414803	-0.41499	-0.0828141	-0.49556	-0.105973	-0.814711	-0.550075	-0.104724	-0.467639	0.125153	0.105766	0.139613	0.120983	0.0924172	0.110635
PB2015.12698	0.280324	0.0302063	-2.12321	-2.12691	-0.0520842	-2.32033	-1.87956	-2.34318	-2.32776	-1.70111	-2.40854	0.336728	0.271588	0.33168	0.327257	0.240691	0.354493
PB2015.12699	0.737503	0.0757384	-3.38036	-3.39871	-0.130856	-13.5861	-14.6129	-3.37489	-14.6612	-14.3739	-3.02214	9.1925	11.1272	0.80085	10.2921	9.90056	0.741172
PB2015.127	0.449463	0.0475649	1.74255	1.74178	0.291945	2.15282	1.84586	1.68946	1.6884	1.53758	1.53242	0.0483324	0.0583452	0.0592073	0.0608239	0.0611152	0.0631245
PB2015.1270	0.1582	0.0172741	1.09648	1.09492	-0.100247	1.02064	1.01604	1.08886	1.12135	1.13496	1.18203	0.0630274	0.0642213	0.0580164	0.0569627	0.0561373	0.0571208
PB2015.12700	0.204128	0.0221778	-0.0429884	-0.0426456	0.155626	0.151772	-0.0652034	0.0313333	-0.000178957	-0.104141	-0.297403	0.136958	0.142234	0.1317	0.135089	0.136269	0.163443
PB2015.12701	0.103579	0.0113778	3.30521	3.30641	-0.0863056	3.29481	3.33182	3.15839	3.33958	3.43926	3.26814	0.0221358	0.0213822	0.0207077	0.0192884	0.0173943	0.0208968
PB2015.12702	1.14347	0.11273	-2.66467	-2.60674	-0.885093	-3.0562	-3.59045	-8.803	-8.91013	-1.39821	-8.64966	0.814049	1.11928	5.10182	5.28102	0.376075	4.86386
PB2015.12703	0.310462	0.0333455	1.84834	1.84607	-0.178551	1.75026	1.72964	1.78391	1.92139	1.84	2.05124	0.0681138	0.0677145	0.0610831	0.0576164	0.0583716	0.0539719
PB2015.12704	1.09031	0.108055	1.75952	1.76143	-0.283451	1.53725	1.59858	1.70938	1.8716	1.89304	1.95433	0.0459821	0.0450267	0.040643	0.0363672	0.0353267	0.0344437
PB2015.12705	0.559605	0.0585385	-3.66136	-3.66738	0.00426826	-4.09229	-3.19794	-4.20203	-14.2745	-3.36314	-4.16307	1.24275	0.774739	1.16737	9.91996	0.778012	1.15579
PB2015.12706	0.219076	0.0237634	4.30837	4.3093	-0.0866563	4.26697	4.28443	4.24744	4.34704	4.37922	4.33096	0.0215673	0.0201602	0.0194198	0.020049	0.0184827	0.0204385
PB2015.12707	0.256602	0.027721	0.729141	0.720719	-0.147317	0.0385538	0.931505	0.74294	0.607192	0.842277	0.946435	0.376096	0.219892	0.244217	0.302128	0.296728	0.251927
PB2015.12708	0.123368	0.0135222	0.598779	0.598547	-0.00975076	0.400419	0.643967	0.69652	0.726187	0.443048	0.625093	0.184062	0.151795	0.136008	0.141916	0.155425	0.136954
PB2015.12709	0.150605	0.0164585	4.74763	4.75055	-0.1212	4.79916	4.6792	4.58174	4.88492	4.8058	4.74877	0.0144342	0.016204	0.0154225	0.0147682	0.014346	0.0198863
PB2015.1271	0.633379	0.0657484	0.589522	0.455216	0.351486	0.761429	0.289082	0.61267	-0.127304	-0.155685	0.214055	0.234539	2.51869	0.205465	1.76695	2.14831	1.35956
PB2015.12710	0.837301	0.0851149	-8.33599	-8.35174	0.0415418	-13.8656	-13.6824	-14.152	-14.5064	-14.2889	-13.9017	9.91549	9.84412	10.539	10.312	9.98226	9.88647
PB2015.12711	0.105066	0.0115393	2.97901	2.97707	-0.0640381	2.9736	2.92761	2.93592	2.98952	3.00737	3.03034	0.028103	0.0267756	0.0248368	0.0232755	0.0224537	0.0231161
PB2015.12712	0.0910311	0.0100133	2.96641	2.96378	-0.0722778	2.91425	2.91028	2.95265	2.97757	2.96233	3.05605	0.0613607	0.0462351	0.0465828	0.0372473	0.0343927	0.034823
PB2015.12713	0.334631	0.0358484	-0.886988	-0.896133	-0.240946	-1.31205	-1.02491	-0.84686	-0.776455	-1.0448	-0.52319	0.350016	0.29557	0.245016	0.245352	0.270063	0.209408
PB2015.12714	0.0473772	0.00523657	2.16475	2.16428	-0.0224047	2.18367	2.16559	2.10894	2.18457	2.15312	2.19344	0.04664	0.0475247	0.046479	0.0454979	0.0414536	0.0451477
PB2015.12715	0.0486123	0.00537235	3.63264	3.63162	0.0241356	3.58292	3.69699	3.65447	3.62243	3.59542	3.64181	0.0378213	0.0355456	0.0347602	0.0344205	0.0345015	0.0351789
PB2015.12716	0.181531	0.0197713	1.03858	1.03522	-0.125012	0.912871	0.939122	1.05881	1.15782	1.03876	1.10635	0.0636686	0.0641545	0.0576228	0.0539284	0.055262	0.0560323
PB2015.12717	0.301805	0.0324459	3.85159	3.85033	-0.160105	3.63795	3.8178	3.84803	3.92733	3.91574	3.96431	0.0249736	0.022045	0.0201642	0.0192386	0.0185166	0.0196719
PB2015.12718	0.137027	0.0149969	3.93793	3.93877	-0.0940761	3.94826	3.89146	3.83778	4.0232	3.98968	3.94633	0.0250721	0.0253299	0.0243082	0.0255445	0.0219191	0.0235797
PB2015.12719	0.114187	0.0125285	2.92733	2.92706	-0.0748895	2.86909	2.91882	2.88209	2.94075	3.00547	2.94488	0.034624	0.0338379	0.0336257	0.0309824	0.0299532	0.0317485
PB2015.1272	0.0903802	0.0099424	1.55501	1.55506	-0.0724359	1.49967	1.47665	1.57516	1.57453	1.64157	1.55611	0.0552188	0.0554866	0.0507822	0.0498501	0.047229	0.0516376
PB2015.12720	0.0958666	0.0105396	2.91274	2.91283	-0.0787563	2.82462	2.86883	2.92841	2.9016	2.93395	3.02871	0.0257565	0.025867	0.0226822	0.0231334	0.0228808	0.0221708
PB2015.12721	0.102804	0.0112937	0.155306	0.152406	0.0783022	0.219451	0.171355	0.192507	0.203928	0.0102631	0.123429	0.0875173	0.0885724	0.0760426	0.0787528	0.0869436	0.0876108
PB2015.12722	0.0729445	0.00803978	1.84568	1.8459	0.0372231	1.76374	1.89165	1.92613	1.83997	1.84166	1.80086	0.0560963	0.0510081	0.0475303	0.0525615	0.0481153	0.0514477
PB2015.12723	0.197279	0.0214497	3.00832	3.00838	-0.118095	2.90363	3.02285	2.91697	3.0683	3.09868	3.03973	0.0411907	0.0379585	0.0383455	0.0337686	0.0301414	0.0334245
PB2015.12724	0.991007	0.0991899	-7.4935	-7.44896	0.0545051	-12.0967	-12.5079	-11.7812	-12.6702	-12.6494	-12.5624	9.72062	10.3944	10.1391	9.23083	9.68043	10.2069
PB2015.12725	0.212779	0.0230961	2.15691	2.15484	-0.156797	1.94941	2.18209	2.09559	2.19461	2.20322	2.3144	0.0515848	0.0466718	0.0447871	0.0440361	0.0402663	0.041094
PB2015.12726	0.18285	0.0199121	2.68985	2.68864	-0.136113	2.51098	2.7363	2.61269	2.76934	2.81851	2.69417	0.0449637	0.0428242	0.0365131	0.0411408	0.0441215	0.0336249
PB2015.12727	0.288746	0.0310855	0.46305	0.460385	-0.217604	0.14157	0.463168	0.409332	0.595662	0.575504	0.542618	0.125831	0.107334	0.103417	0.0951439	0.0901786	0.101158
PB2015.12728	0.955775	0.096002	-4.07511	-4.34022	0.612725	-14.2055	-14.4674	-3.57832	-13.765	-14.1721	-15.1442	9.97599	10.6873	0.801585	9.69445	9.77169	11.222
PB2015.12729	0.212423	0.0230584	2.77005	2.76961	-0.111854	2.69456	2.7018	2.73852	2.77219	2.83785	2.86981	0.037936	0.0382877	0.0346954	0.0341938	0.0308288	0.0343196
PB2015.1273	0.24077	0.0260552	-1.33175	-1.33358	-0.148773	-1.349	-1.22002	-1.76711	-1.20887	-1.2738	-1.29193	0.281942	0.259461	0.332756	0.252795	0.251902	0.263393
PB2015.12730	0.395608	0.0421056	3.70158	3.70197	-0.141535	3.67474	3.60623	3.60968	3.74569	3.76751	3.80994	0.0253722	0.0255745	0.0249902	0.0216895	0.0218441	0.0232722
PB2015.12731	0.932601	0.093893	-7.62222	-7.61754	-0.010529	-12.5011	-12.553	-13.5677	-12.6441	-12.7352	-12.6617	9.82827	9.83335	10.6614	10.1182	10.2295	9.86658
PB2015.12732	0.765028	0.0783436	3.21492	3.21529	-0.188684	3.1203	3.15292	3.08795	3.27752	3.34712	3.31018	0.0297608	0.0302136	0.0280971	0.0267063	0.0253611	0.0261177
PB2015.12733	0.421444	0.0447324	3.26065	3.26092	-0.148479	3.13985	3.19187	3.22985	3.30888	3.37806	3.3262	0.0185026	0.0182213	0.0167294	0.0162761	0.0150349	0.0164392
PB2015.12734	0.0586492	0.00647439	3.42402	3.42458	-0.0337118	3.38272	3.4481	3.38663	3.42234	3.48917	3.41539	0.0273938	0.026664	0.0245213	0.0248563	0.0230192	0.0272463
PB2015.12735	1.07814	0.106978	-4.56396	-4.78011	-0.534068	-13.537	-14.1184	-14.4899	-14.2268	-14.11	-3.9826	9.60973	10.2979	10.7226	10.9056	9.65745	1.12394
PB2015.12736	0.663228	0.0686342	0.183864	0.184269	0.345635	0.578951	0.248811	0.26997	0.0725325	-0.134877	0.0545078	0.0719814	0.0820739	0.0763674	0.0848955	0.087018	0.086874
PB2015.12737	0.175773	0.0191562	0.800278	0.802441	0.0358307	1.05869	0.869153	0.522697	0.940425	0.875171	0.524089	0.087028	0.0870209	0.0999211	0.0833256	0.0847202	0.103318
PB2015.12738	0.984561	0.0986084	-4.23416	-4.52882	-0.640445	-14.5115	-14.3541	-14.2008	-3.72269	-14.7372	-14.3674	9.68539	10.1081	9.30545	0.781698	10.3857	9.89318
PB2015.12739	0.354814	0.0379285	-2.83135	-2.8304	0.169676	-3.76561	-2.42327	-2.57099	-2.85491	-2.75321	-3.42421	0.772989	0.3941	0.407711	0.457035	0.412919	0.622577
PB2015.1274	0.338573	0.0362553	-0.88817	-0.919501	0.219526	-1.07571	-0.428048	-0.949238	-1.7506	-1.01532	-0.718779	0.307746	0.17019	0.19027	0.517312	0.368522	0.24046
PB2015.12740	0.477104	0.0503428	-2.08929	-2.10682	-0.383894	-1.91047	-2.86317	-2.46832	-1.73313	-1.8099	-2.1968	0.294119	0.459924	0.368203	0.25048	0.25359	0.326206
PB2015.12741	0.516937	0.0543176	-3.13571	-3.18418	-0.408549	-2.83473	-4.83809	-4.01373	-2.45351	-3.04634	-3.54196	0.483236	1.19319	0.81745	0.376047	0.4732	0.611265
PB2015.12742	0.62199	0.0646426	-3.87286	-3.93902	-0.375428	-15.7809	-3.948	-4.99411	-4.02588	-3.10471	-4.98252	10.365	0.765946	1.31578	0.787789	0.473629	1.23106
PB2015.12743	0.444226	0.0470367	-3.42269	-3.43044	0.0423932	-3.74601	-14.4438	-3.12709	-3.09002	-4.86189	-3.3862	0.76027	9.85942	0.540395	0.537357	1.21042	0.623341
PB2015.12744	1.01306	0.101174	-4.51122	-4.76217	-0.521021	-14.1146	-13.5526	-13.163	-3.91661	-13.6112	-13.4936	10.1228	9.77101	9.42322	1.14992	9.56718	10.3647
PB2015.12745	0.74021	0.0759953	-4.88753	-4.89556	0.0294163	-14.3678	-4.62663	-15.1895	-4.69394	-14.6104	-14.5089	9.77685	1.24484	10.2293	1.23416	9.42052	10.3907
PB2015.12746	0.967433	0.0970594	-8.71179	-8.74021	-0.00395414	-14.8758	-14.2148	-14.3814	-14.1077	-14.6166	-14.8524	10.8865	9.81547	9.72113	9.36231	9.73192	10.1825
PB2015.12747	0.726631	0.0747053	-4.44623	-4.44415	0.00560422	-14.0861	-14.3773	-4.19888	-14.4116	-4.24012	-13.7888	9.71138	10.1772	1.22587	10.3642	1.21256	9.58459
PB2015.12748	1.04234	0.103794	-5.03811	-5.2906	-0.560264	-15.0192	-14.9293	-15.2251	-14.602	-4.9057	-4.77995	10.8951	9.46006	9.92267	10.0654	1.14457	1.18009
PB2015.12749	0.993628	0.0994261	-4.70155	-4.91739	0.511329	-13.6342	-13.8523	-4.04295	-13.4725	-14.0752	-13.5214	9.40091	10.2232	1.20024	9.35689	10.3824	9.89998
PB2015.1275	1.00392	0.100352	-3.14722	-3.23383	-0.505558	-10.1216	-11.1245	-12.1829	-1.52132	-2.81278	-8.8329	9.59872	9.63996	10.2642	2.89607	5.56604	9.69302
PB2015.12750	0.667126	0.0690098	-4.18989	-4.19454	0.0449044	-14.0364	-4.09981	-4.18706	-4.25168	-14.3331	-4.16695	10.2944	1.23287	1.20978	1.25409	9.80099	1.22991
PB2015.12751	0.301204	0.0323834	-0.513311	-0.512885	-0.216038	-0.247503	-0.611227	-1.10958	-0.185965	-0.2767	-0.72805	0.105767	0.131421	0.156358	0.0991962	0.101232	0.130403
PB2015.12752	0.999565	0.0999609	-7.89514	-7.91805	0.0259024	-13.5872	-12.628	-13.5073	-13.6442	-13.7773	-13.2963	10.0996	9.73836	10.5255	10.1415	10.0084	10.5125
PB2015.12753	0.960278	0.0964107	-6.76774	-6.76265	0.0113037	-11.1087	-11.7717	-11.2781	-11.548	-11.1865	-10.9571	9.67819	10.1484	9.54482	10.2858	9.42682	10.6271
